TransactionID,Date,Month,Category,Amount,MerchantName,IsAnomaly
TXN02827,2024-07-13,July,Food,4.96,Shake Shack,0
TXN02828,2024-07-13,July,Food,5.4,FreshMart,0
TXN02829,2024-07-13,July,Food,4.73,Five Guys,0
TXN02830,2024-07-13,July,Food,5.41,Panda Express,0
TXN02831,2024-07-13,July,Food,5.67,Five Guys,0
TXN02832,2024-07-13,July,Food,5.54,Local Bistro,0
TXN02833,2024-07-13,July,Food,5.4,Tim Hortons,0
TXN02834,2024-07-13,July,Food,5.36,Panera Bread,0
TXN02835,2024-07-13,July,Transport,2.87,Hertz,0
TXN02836,2024-07-13,July,Transport,2.21,Shell Gas,0
TXN02837,2024-07-13,July,Transport,3.03,Lyft,0
TXN02838,2024-07-13,July,Entertainment,3.94,Live Nation,0
TXN02839,2024-07-13,July,Entertainment,5.41,Disney+,0
TXN02840,2024-07-13,July,Shopping,2.75,Best Buy,0
TXN02841,2024-07-14,July,Housing,264.89,Oakwood Leasing,0
TXN02842,2024-07-14,July,Food,4.49,FreshMart,0
TXN02843,2024-07-14,July,Food,5.76,Panera Bread,0
TXN02844,2024-07-14,July,Food,4.22,Kroger,0
TXN02845,2024-07-14,July,Transport,2.57,Lyft,0
TXN02846,2024-07-14,July,Transport,3.2,Metro Transit,0
TXN02847,2024-07-14,July,Transport,3.35,Chevron,0
TXN02848,2024-07-14,July,Transport,3.24,Hertz,0
TXN02849,2024-07-14,July,Transport,2.7,Zipcar,0
TXN02850,2024-07-14,July,Entertainment,7.56,Disney+,0
TXN02851,2024-07-14,July,Entertainment,4.44,Spotify,0
TXN02852,2024-07-14,July,Shopping,6.53,Gap,0
TXN02853,2024-07-14,July,Shopping,5.05,Best Buy,0
TXN02854,2024-07-14,July,Shopping,5.45,Etsy,0
TXN02855,2024-07-14,July,Shopping,5.76,Lowe's,0
TXN02856,2024-07-14,July,Shopping,5.8,Lowe's,0
TXN02857,2024-07-14,July,Shopping,4.19,Amazon,0
TXN02858,2024-07-14,July,Shopping,5.24,Zara,0
TXN02859,2024-07-14,July,Shopping,6.71,PetSmart,0
TXN02860,2024-07-14,July,Subscriptions,8.1,Adobe CC,0
TXN02861,2024-07-15,July,Food,5.1,Tim Hortons,0
TXN02862,2024-07-15,July,Food,5.77,Five Guys,0
TXN02863,2024-07-15,July,Transport,2.94,SpeedyPark,0
TXN02864,2024-07-15,July,Entertainment,3.72,AMC Theaters,0
TXN02865,2024-07-15,July,Shopping,3.22,Macy's,0
TXN02866,2024-07-15,July,Shopping,4.58,Gap,0
TXN02867,2024-07-15,July,Shopping,7.03,PetSmart,0
TXN02868,2024-07-15,July,Shopping,4.96,Nordstrom,0
TXN02869,2024-07-15,July,Utilities,13.75,Spectrum,0
TXN02870,2024-07-15,July,Subscriptions,9.31,Apple One,0
TXN02871,2024-07-15,July,Entertainment,753.4,Ticketmaster,1
TXN02872,2024-07-16,July,Food,5.53,Panera Bread,0
TXN02873,2024-07-16,July,Food,6.12,Chili's,0
TXN02874,2024-07-16,July,Food,4.03,Starbucks,0
TXN02875,2024-07-16,July,Food,4.37,Whole Foods,0
TXN02876,2024-07-16,July,Food,4.16,Chili's,0
TXN02877,2024-07-16,July,Food,5.77,Shake Shack,0
TXN02878,2024-07-16,July,Food,4.35,Panera Bread,0
TXN02879,2024-07-16,July,Food,5.37,Jersey Mike's,0
TXN02880,2024-07-16,July,Food,5.4,Dunkin',0
TXN02881,2024-07-16,July,Transport,4.04,SpeedyPark,0
TXN02882,2024-07-16,July,Entertainment,3.61,Ticketmaster,0
TXN02883,2024-07-16,July,Entertainment,4.59,Ticketmaster,0
TXN02884,2024-07-16,July,Entertainment,6.66,Apple TV+,0
TXN02885,2024-07-16,July,Entertainment,3.53,HBO Max,0
TXN02886,2024-07-16,July,Shopping,7.06,Amazon,0
TXN02887,2024-07-16,July,Shopping,4.22,Nordstrom,0
TXN02888,2024-07-16,July,Shopping,3.35,HomeDepot,0
TXN02889,2024-07-16,July,Health,4.92,Dr. Smith MD,0
TXN02890,2024-07-16,July,Utilities,17.93,Natural Gas LLC,0
TXN02891,2024-07-17,July,Food,5.43,McDonald's,0
TXN02892,2024-07-17,July,Food,5.74,Chipotle,0
TXN02893,2024-07-17,July,Food,5.46,Trader Joe's,0
TXN02894,2024-07-17,July,Transport,1.72,Valero,0
TXN02895,2024-07-17,July,Transport,2.72,BP Fuel,0
TXN02896,2024-07-17,July,Transport,3.64,SpeedyPark,0
TXN02897,2024-07-17,July,Entertainment,4.56,ESPN+,0
TXN02898,2024-07-17,July,Entertainment,1.94,Ticketmaster,0
TXN02899,2024-07-17,July,Shopping,4.58,Costco,0
TXN02900,2024-07-17,July,Shopping,6.81,HomeDepot,0
TXN02901,2024-07-17,July,Shopping,4.42,Gap,0
TXN02902,2024-07-17,July,Shopping,6.15,Best Buy,0
TXN02903,2024-07-17,July,Shopping,3.65,Gap,0
TXN02904,2024-07-17,July,Shopping,4.96,Amazon,0
TXN02905,2024-07-18,July,Food,4.57,Trader Joe's,0
TXN02906,2024-07-18,July,Food,3.88,Whole Foods,0
TXN02907,2024-07-18,July,Food,5.4,Safeway,0
TXN02908,2024-07-18,July,Transport,3.26,ParkNow,0
TXN02909,2024-07-18,July,Transport,2.77,EZPass Toll,0
TXN02910,2024-07-18,July,Entertainment,4.18,Netflix,0
TXN02911,2024-07-18,July,Entertainment,5.69,Apple TV+,0
TXN02912,2024-07-18,July,Health,8.5,Gold's Gym,0
TXN02913,2024-07-19,July,Food,5.61,Chipotle,0
TXN02914,2024-07-19,July,Food,4.99,Local Bistro,0
TXN02915,2024-07-19,July,Food,4.45,Olive Garden,0
TXN02916,2024-07-19,July,Food,5.36,Olive Garden,0
TXN02917,2024-07-19,July,Food,3.98,Chipotle,0
TXN02918,2024-07-19,July,Food,5.92,Chili's,0
TXN02919,2024-07-19,July,Food,5.48,Whole Foods,0
TXN02920,2024-07-19,July,Transport,2.4,SpeedyPark,0
TXN02921,2024-07-19,July,Shopping,5.31,Gap,0
TXN02922,2024-07-19,July,Shopping,2.65,Walmart,0
TXN02923,2024-07-19,July,Shopping,7.88,Macy's,0
TXN02924,2024-07-19,July,Shopping,8.15,Nordstrom,0
TXN02925,2024-07-19,July,Shopping,2.11,Zara,0
TXN02926,2024-07-20,July,Food,4.41,Safeway,0
TXN02927,2024-07-20,July,Food,5.41,Tim Hortons,0
TXN02928,2024-07-20,July,Transport,1.78,Shell Gas,0
TXN02929,2024-07-20,July,Transport,2.85,SpeedyPark,0
TXN02930,2024-07-20,July,Entertainment,2.39,Dave & Buster's,0
TXN02931,2024-07-20,July,Entertainment,2.31,Hulu,0
TXN02932,2024-07-20,July,Entertainment,3.18,Live Nation,0
TXN02933,2024-07-20,July,Entertainment,2.61,Disney+,0
TXN02934,2024-07-20,July,Entertainment,6.28,ESPN+,0
TXN02935,2024-07-20,July,Entertainment,7.13,Apple TV+,0
TXN02936,2024-07-20,July,Shopping,6.21,Nike Store,0
TXN02937,2024-07-20,July,Shopping,3.18,eBay,0
TXN02938,2024-07-20,July,Shopping,3.63,Lowe's,0
TXN02939,2024-07-20,July,Health,4.77,Urgent Care,0
TXN02940,2024-07-21,July,Food,5.95,Domino's,0
TXN02941,2024-07-21,July,Food,4.47,FreshMart,0
TXN02942,2024-07-21,July,Transport,3.28,ParkNow,0
TXN02943,2024-07-21,July,Transport,2.62,Uber,0
TXN02944,2024-07-21,July,Transport,4.19,Chevron,0
TXN02945,2024-07-21,July,Transport,3.22,Metro Transit,0
TXN02946,2024-07-21,July,Transport,2.29,Hertz,0
TXN02947,2024-07-21,July,Shopping,9.37,H&M,0
TXN02948,2024-07-21,July,Shopping,6.44,Zara,0
TXN02949,2024-07-21,July,Shopping,4.11,H&M,0
TXN02950,2024-07-21,July,Shopping,3.84,Macy's,0
TXN02951,2024-07-21,July,Shopping,3.16,Gap,0
TXN02952,2024-07-21,July,Utilities,10.46,Natural Gas LLC,0
TXN02953,2024-07-22,July,Food,5.16,Panera Bread,0
TXN02954,2024-07-22,July,Food,4.09,Five Guys,0
TXN02955,2024-07-22,July,Food,5.03,Olive Garden,0
TXN02956,2024-07-22,July,Food,5.37,Panera Bread,0
TXN02957,2024-07-22,July,Food,5.13,Tim Hortons,0
TXN02958,2024-07-22,July,Food,5.42,Chili's,0
TXN02959,2024-07-22,July,Food,4.01,Olive Garden,0
TXN02960,2024-07-22,July,Food,4.83,FreshMart,0
TXN02961,2024-07-22,July,Food,6.13,Jersey Mike's,0
TXN02962,2024-07-22,July,Food,6.5,Jersey Mike's,0
TXN02963,2024-07-22,July,Food,6.15,Kroger,0
TXN02964,2024-07-22,July,Food,5.1,Starbucks,0
TXN02965,2024-07-22,July,Food,6.37,Shake Shack,0
TXN02966,2024-07-22,July,Transport,4.32,Lyft,0
TXN02967,2024-07-22,July,Transport,3.08,Hertz,0
TXN02968,2024-07-22,July,Entertainment,4.8,Live Nation,0
TXN02969,2024-07-22,July,Entertainment,5.43,Ticketmaster,0
TXN02970,2024-07-22,July,Health,7.83,Urgent Care,0
TXN02971,2024-07-23,July,Food,5.49,McDonald's,0
TXN02972,2024-07-23,July,Food,4.89,FreshMart,0
TXN02973,2024-07-23,July,Food,4.82,Dunkin',0
TXN02974,2024-07-23,July,Food,4.04,Panda Express,0
TXN02975,2024-07-23,July,Food,4.85,Olive Garden,0
TXN02976,2024-07-23,July,Transport,3.29,BP Fuel,0
TXN02977,2024-07-23,July,Transport,2.52,ParkNow,0
TXN02978,2024-07-23,July,Transport,2.58,Zipcar,0
TXN02979,2024-07-23,July,Transport,3.22,EZPass Toll,0
TXN02980,2024-07-23,July,Transport,2.26,Metro Transit,0
TXN02981,2024-07-23,July,Shopping,4.62,Nordstrom,0
TXN02982,2024-07-23,July,Shopping,4.49,IKEA,0
TXN02983,2024-07-23,July,Health,10.93,Walgreens,0
TXN02984,2024-07-23,July,Utilities,14.34,Verizon,0
TXN02985,2024-07-23,July,Subscriptions,8.14,Notion,0
TXN02986,2024-07-23,July,Food,945.08,Local Bistro,1
TXN02987,2024-07-23,July,Entertainment,733.98,Ticketmaster,1
TXN02988,2024-07-24,July,Food,5.08,FreshMart,0
TXN02989,2024-07-24,July,Food,4.77,Olive Garden,0
TXN02990,2024-07-24,July,Food,5.16,Trader Joe's,0
TXN02991,2024-07-24,July,Transport,3.64,Enterprise,0
TXN02992,2024-07-24,July,Transport,2.7,Circle K,0
TXN02993,2024-07-24,July,Transport,5.44,SpeedyPark,0
TXN02994,2024-07-24,July,Transport,3.36,ParkNow,0
TXN02995,2024-07-24,July,Entertainment,5.68,HBO Max,0
TXN02996,2024-07-24,July,Entertainment,4.49,Ticketmaster,0
TXN02997,2024-07-24,July,Shopping,4.49,Old Navy,0
TXN02998,2024-07-24,July,Shopping,3.96,Old Navy,0
TXN02999,2024-07-24,July,Shopping,4.32,Old Navy,0
TXN03000,2024-07-24,July,Shopping,5.68,PetSmart,0
TXN03001,2024-07-25,July,Housing,228.14,Riverside Rentals,0
TXN03002,2024-07-25,July,Food,3.85,Whole Foods,0
TXN03003,2024-07-25,July,Food,5.56,Kroger,0
TXN03004,2024-07-25,July,Food,5.25,Panda Express,0
TXN03005,2024-07-25,July,Food,4.85,Five Guys,0
TXN03006,2024-07-25,July,Food,5.56,Olive Garden,0
TXN03007,2024-07-25,July,Food,5.67,FreshMart,0
TXN03008,2024-07-25,July,Transport,2.77,Valero,0
TXN03009,2024-07-25,July,Transport,2.56,Enterprise,0
TXN03010,2024-07-25,July,Entertainment,1.52,Hulu,0
TXN03011,2024-07-25,July,Shopping,2.75,HomeDepot,0
TXN03012,2024-07-25,July,Shopping,2.58,Old Navy,0
TXN03013,2024-07-25,July,Health,14.47,CVS Pharmacy,0
TXN03014,2024-07-25,July,Health,6.85,Rite Aid,0
TXN03015,2024-07-25,July,Utilities,11.39,T-Mobile,0
TXN03016,2024-07-25,July,Utilities,12.02,City Electric Co,0
TXN03017,2024-07-25,July,Subscriptions,5.52,Adobe CC,0
TXN03018,2024-07-25,July,Subscriptions,6.73,Apple One,0
TXN03019,2024-07-26,July,Food,5.73,Five Guys,0
TXN03020,2024-07-26,July,Transport,3.35,ParkNow,0
TXN03021,2024-07-26,July,Transport,1.56,Valero,0
TXN03022,2024-07-26,July,Transport,3.38,Valero,0
TXN03023,2024-07-26,July,Transport,1.56,Valero,0
TXN03024,2024-07-26,July,Shopping,5.93,TJ Maxx,0
TXN03025,2024-07-26,July,Shopping,6.69,Etsy,0
TXN03026,2024-07-26,July,Subscriptions,7.98,Canva Pro,0
TXN03027,2024-07-27,July,Food,3.33,Shake Shack,0
TXN03028,2024-07-27,July,Food,5.0,Chipotle,0
TXN03029,2024-07-27,July,Food,3.82,Kroger,0
TXN03030,2024-07-27,July,Transport,2.99,Sunoco,0
TXN03031,2024-07-27,July,Transport,2.89,Metro Transit,0
TXN03032,2024-07-27,July,Transport,3.39,SpeedyPark,0
TXN03033,2024-07-27,July,Transport,3.27,Hertz,0
TXN03034,2024-07-27,July,Transport,2.03,Hertz,0
TXN03035,2024-07-27,July,Transport,3.22,ParkNow,0
TXN03036,2024-07-27,July,Transport,3.41,BP Fuel,0
TXN03037,2024-07-27,July,Transport,2.26,Uber,0
TXN03038,2024-07-27,July,Transport,3.24,Circle K,0
TXN03039,2024-07-27,July,Entertainment,2.86,Hulu,0
TXN03040,2024-07-27,July,Shopping,5.77,Macy's,0
TXN03041,2024-07-27,July,Shopping,3.57,eBay,0
TXN03042,2024-07-27,July,Shopping,5.45,Nordstrom,0
TXN03043,2024-07-27,July,Shopping,7.45,Amazon,0
TXN03044,2024-07-27,July,Health,1.83,Rite Aid,0
TXN03045,2024-07-28,July,Housing,248.68,City Home LLC,0
TXN03046,2024-07-28,July,Food,4.54,Olive Garden,0
TXN03047,2024-07-28,July,Food,4.5,Shake Shack,0
TXN03048,2024-07-28,July,Food,4.71,Panda Express,0
TXN03049,2024-07-28,July,Food,6.61,Subway,0
TXN03050,2024-07-28,July,Food,3.41,FreshMart,0
TXN03051,2024-07-28,July,Transport,2.73,Sunoco,0
TXN03052,2024-07-28,July,Transport,2.8,Lyft,0
TXN03053,2024-07-28,July,Transport,3.11,Chevron,0
TXN03054,2024-07-28,July,Transport,3.5,BP Fuel,0
TXN03055,2024-07-28,July,Shopping,5.56,Best Buy,0
TXN03056,2024-07-28,July,Shopping,5.02,Zara,0
TXN03057,2024-07-28,July,Shopping,5.27,Amazon,0
TXN03058,2024-07-28,July,Shopping,6.81,Old Navy,0
TXN03059,2024-07-28,July,Health,1.83,Rite Aid,0
TXN03060,2024-07-28,July,Utilities,3.5,Internet Pro,0
TXN03061,2024-07-29,July,Food,4.98,Olive Garden,0
TXN03062,2024-07-29,July,Food,5.79,Subway,0
TXN03063,2024-07-29,July,Food,6.87,Shake Shack,0
TXN03064,2024-07-29,July,Transport,3.63,BP Fuel,0
TXN03065,2024-07-29,July,Transport,2.49,Hertz,0
TXN03066,2024-07-29,July,Transport,2.42,Uber,0
TXN03067,2024-07-29,July,Transport,3.15,Hertz,0
TXN03068,2024-07-29,July,Transport,3.55,Zipcar,0
TXN03069,2024-07-29,July,Entertainment,3.3,Dave & Buster's,0
TXN03070,2024-07-29,July,Shopping,8.76,H&M,0
TXN03071,2024-07-29,July,Subscriptions,5.84,Grammarly,0
TXN03072,2024-07-30,July,Housing,265.37,City Home LLC,0
TXN03073,2024-07-30,July,Food,5.49,McDonald's,0
TXN03074,2024-07-30,July,Food,5.44,Chili's,0
TXN03075,2024-07-30,July,Food,5.46,Chipotle,0
TXN03076,2024-07-30,July,Transport,2.4,BP Fuel,0
TXN03077,2024-07-30,July,Transport,3.9,Circle K,0
TXN03078,2024-07-30,July,Transport,3.28,Uber,0
TXN03079,2024-07-30,July,Transport,2.04,EZPass Toll,0
TXN03080,2024-07-30,July,Transport,2.58,Zipcar,0
TXN03081,2024-07-30,July,Transport,2.4,Chevron,0
TXN03082,2024-07-30,July,Entertainment,4.17,Steam,0
TXN03083,2024-07-30,July,Entertainment,3.79,Steam,0
TXN03084,2024-07-30,July,Entertainment,6.67,ESPN+,0
TXN03085,2024-07-30,July,Entertainment,5.93,Live Nation,0
TXN03086,2024-07-30,July,Shopping,5.0,Zara,0
TXN03087,2024-07-30,July,Utilities,8.68,AT&T,0
TXN03088,2024-07-30,July,Subscriptions,7.95,LinkedIn Premium,0
TXN03089,2024-07-31,July,Food,4.39,FreshMart,0
TXN03090,2024-07-31,July,Food,4.74,Kroger,0
TXN03091,2024-07-31,July,Food,4.14,Panda Express,0
TXN03092,2024-07-31,July,Food,4.7,Trader Joe's,0
TXN03093,2024-07-31,July,Transport,2.25,Enterprise,0
TXN03094,2024-07-31,July,Transport,2.45,Hertz,0
TXN03095,2024-07-31,July,Transport,2.64,Metro Transit,0
TXN03096,2024-07-31,July,Transport,3.63,Zipcar,0
TXN03097,2024-07-31,July,Transport,3.15,Shell Gas,0
TXN03098,2024-07-31,July,Transport,2.72,SpeedyPark,0
TXN03099,2024-07-31,July,Transport,2.97,Chevron,0
TXN03100,2024-07-31,July,Entertainment,8.39,HBO Max,0
TXN03101,2024-07-31,July,Entertainment,5.69,Spotify,0
TXN03102,2024-07-31,July,Shopping,8.2,Zara,0
TXN03103,2024-07-31,July,Health,12.99,Urgent Care,0
TXN03104,2024-07-31,July,Subscriptions,6.98,Notion,0
TXN03105,2024-07-31,July,Subscriptions,7.23,Microsoft 365,0
TXN03106,2024-08-01,August,Food,5.19,Chili's,0
TXN03107,2024-08-01,August,Food,3.99,Shake Shack,0
TXN03108,2024-08-01,August,Food,4.13,Five Guys,0
TXN03109,2024-08-01,August,Food,5.79,Trader Joe's,0
TXN03110,2024-08-01,August,Food,5.55,Whole Foods,0
TXN03111,2024-08-01,August,Transport,2.95,Sunoco,0
TXN03112,2024-08-01,August,Transport,2.82,Valero,0
TXN03113,2024-08-01,August,Transport,3.25,ParkNow,0
TXN03114,2024-08-01,August,Transport,3.62,BP Fuel,0
TXN03115,2024-08-01,August,Transport,2.59,Lyft,0
TXN03116,2024-08-01,August,Transport,4.17,Uber,0
TXN03117,2024-08-01,August,Transport,3.29,Enterprise,0
TXN03118,2024-08-01,August,Entertainment,2.26,Spotify,0
TXN03119,2024-08-01,August,Entertainment,5.44,HBO Max,0
TXN03120,2024-08-01,August,Entertainment,6.44,Dave & Buster's,0
TXN03121,2024-08-01,August,Shopping,3.36,Walmart,0
TXN03122,2024-08-01,August,Shopping,6.72,eBay,0
TXN03123,2024-08-01,August,Shopping,6.47,Gap,0
TXN03124,2024-08-01,August,Shopping,2.69,Amazon,0
TXN03125,2024-08-01,August,Shopping,9.03,Nordstrom,0
TXN03126,2024-08-01,August,Utilities,3.79,Spectrum,0
TXN03127,2024-08-02,August,Food,4.72,Five Guys,0
TXN03128,2024-08-02,August,Food,3.62,Olive Garden,0
TXN03129,2024-08-02,August,Food,5.09,Tim Hortons,0
TXN03130,2024-08-02,August,Food,4.24,McDonald's,0
TXN03131,2024-08-02,August,Food,4.1,Local Bistro,0
TXN03132,2024-08-02,August,Transport,2.14,Shell Gas,0
TXN03133,2024-08-02,August,Transport,3.56,EZPass Toll,0
TXN03134,2024-08-02,August,Transport,3.37,Chevron,0
TXN03135,2024-08-02,August,Entertainment,5.64,Bowling Alley,0
TXN03136,2024-08-02,August,Shopping,3.47,Old Navy,0
TXN03137,2024-08-02,August,Shopping,8.88,Nordstrom,0
TXN03138,2024-08-02,August,Shopping,5.2,Gap,0
TXN03139,2024-08-02,August,Health,1.51,Planet Fitness,0
TXN03140,2024-08-02,August,Health,10.48,Gold's Gym,0
TXN03141,2024-08-02,August,Health,3.79,Mayo Clinic Portal,0
TXN03142,2024-08-03,August,Food,4.21,McDonald's,0
TXN03143,2024-08-03,August,Food,4.69,Olive Garden,0
TXN03144,2024-08-03,August,Food,5.03,Chili's,0
TXN03145,2024-08-03,August,Transport,3.12,BP Fuel,0
TXN03146,2024-08-03,August,Entertainment,5.91,Ticketmaster,0
TXN03147,2024-08-03,August,Entertainment,2.84,HBO Max,0
TXN03148,2024-08-03,August,Entertainment,5.2,Ticketmaster,0
TXN03149,2024-08-03,August,Entertainment,4.87,Ticketmaster,0
TXN03150,2024-08-03,August,Shopping,5.72,Best Buy,0
TXN03151,2024-08-03,August,Shopping,4.36,Walmart,0
TXN03152,2024-08-03,August,Utilities,7.89,AT&T,0
TXN03153,2024-08-04,August,Food,4.27,Jersey Mike's,0
TXN03154,2024-08-04,August,Food,6.22,Panera Bread,0
TXN03155,2024-08-04,August,Food,2.8,Safeway,0
TXN03156,2024-08-04,August,Food,5.44,Five Guys,0
TXN03157,2024-08-04,August,Food,5.25,Local Bistro,0
TXN03158,2024-08-04,August,Transport,2.5,BP Fuel,0
TXN03159,2024-08-04,August,Transport,3.03,ParkNow,0
TXN03160,2024-08-04,August,Entertainment,2.37,AMC Theaters,0
TXN03161,2024-08-04,August,Shopping,6.11,Nordstrom,0
TXN03162,2024-08-04,August,Shopping,8.52,TJ Maxx,0
TXN03163,2024-08-04,August,Shopping,5.58,H&M,0
TXN03164,2024-08-04,August,Shopping,9.64,Lowe's,0
TXN03165,2024-08-04,August,Shopping,6.76,Macy's,0
TXN03166,2024-08-05,August,Food,4.14,FreshMart,0
TXN03167,2024-08-05,August,Food,5.53,Shake Shack,0
TXN03168,2024-08-05,August,Transport,3.39,Valero,0
TXN03169,2024-08-05,August,Transport,3.82,Hertz,0
TXN03170,2024-08-05,August,Transport,2.73,Metro Transit,0
TXN03171,2024-08-05,August,Transport,1.57,Chevron,0
TXN03172,2024-08-05,August,Transport,2.43,Shell Gas,0
TXN03173,2024-08-05,August,Transport,2.88,Metro Transit,0
TXN03174,2024-08-05,August,Transport,2.7,Zipcar,0
TXN03175,2024-08-05,August,Entertainment,4.89,Apple TV+,0
TXN03176,2024-08-05,August,Shopping,7.14,Zara,0
TXN03177,2024-08-05,August,Shopping,4.63,Old Navy,0
TXN03178,2024-08-05,August,Health,12.84,Vision Works,0
TXN03179,2024-08-05,August,Health,5.12,Dr. Smith MD,0
TXN03180,2024-08-05,August,Utilities,11.22,T-Mobile,0
TXN03181,2024-08-06,August,Food,5.96,Whole Foods,0
TXN03182,2024-08-06,August,Food,5.05,Shake Shack,0
TXN03183,2024-08-06,August,Food,5.1,Local Bistro,0
TXN03184,2024-08-06,August,Food,4.57,Whole Foods,0
TXN03185,2024-08-06,August,Food,4.2,Starbucks,0
TXN03186,2024-08-06,August,Food,5.14,Jersey Mike's,0
TXN03187,2024-08-06,August,Food,5.39,Whole Foods,0
TXN03188,2024-08-06,August,Transport,2.36,Lyft,0
TXN03189,2024-08-06,August,Transport,2.91,BP Fuel,0
TXN03190,2024-08-06,August,Transport,1.51,Enterprise,0
TXN03191,2024-08-06,August,Transport,4.56,Lyft,0
TXN03192,2024-08-06,August,Transport,1.74,Lyft,0
TXN03193,2024-08-06,August,Shopping,8.38,Gap,0
TXN03194,2024-08-06,August,Shopping,6.86,eBay,0
TXN03195,2024-08-06,August,Shopping,5.81,Amazon,0
TXN03196,2024-08-06,August,Shopping,5.32,Etsy,0
TXN03197,2024-08-06,August,Shopping,4.94,Walmart,0
TXN03198,2024-08-06,August,Shopping,3.81,Amazon,0
TXN03199,2024-08-06,August,Utilities,8.39,Verizon,0
TXN03200,2024-08-06,August,Subscriptions,8.53,YouTube Premium,0
TXN03201,2024-08-07,August,Food,5.56,Domino's,0
TXN03202,2024-08-07,August,Food,5.25,Tim Hortons,0
TXN03203,2024-08-07,August,Food,3.69,Chipotle,0
TXN03204,2024-08-07,August,Food,5.35,Whole Foods,0
TXN03205,2024-08-07,August,Food,4.39,Panda Express,0
TXN03206,2024-08-07,August,Transport,2.97,Valero,0
TXN03207,2024-08-07,August,Transport,2.48,EZPass Toll,0
TXN03208,2024-08-07,August,Transport,3.07,Metro Transit,0
TXN03209,2024-08-07,August,Transport,2.05,Circle K,0
TXN03210,2024-08-07,August,Entertainment,2.18,Ticketmaster,0
TXN03211,2024-08-07,August,Entertainment,4.27,Live Nation,0
TXN03212,2024-08-07,August,Entertainment,6.75,Dave & Buster's,0
TXN03213,2024-08-07,August,Shopping,4.74,HomeDepot,0
TXN03214,2024-08-07,August,Shopping,6.04,Target,0
TXN03215,2024-08-07,August,Shopping,8.55,Old Navy,0
TXN03216,2024-08-07,August,Shopping,2.52,Walmart,0
TXN03217,2024-08-07,August,Shopping,3.79,Best Buy,0
TXN03218,2024-08-07,August,Health,6.33,Mayo Clinic Portal,0
TXN03219,2024-08-07,August,Health,8.85,Rite Aid,0
TXN03220,2024-08-08,August,Food,4.98,Panda Express,0
TXN03221,2024-08-08,August,Food,4.5,Dunkin',0
TXN03222,2024-08-08,August,Food,4.24,Tim Hortons,0
TXN03223,2024-08-08,August,Food,5.16,Jersey Mike's,0
TXN03224,2024-08-08,August,Food,4.46,Whole Foods,0
TXN03225,2024-08-08,August,Food,4.04,Olive Garden,0
TXN03226,2024-08-08,August,Transport,3.37,Circle K,0
TXN03227,2024-08-08,August,Transport,2.7,Zipcar,0
TXN03228,2024-08-08,August,Transport,3.18,SpeedyPark,0
TXN03229,2024-08-08,August,Transport,2.82,Chevron,0
TXN03230,2024-08-08,August,Transport,2.8,Chevron,0
TXN03231,2024-08-08,August,Transport,2.39,ParkNow,0
TXN03232,2024-08-08,August,Entertainment,3.59,Steam,0
TXN03233,2024-08-08,August,Entertainment,7.65,Bowling Alley,0
TXN03234,2024-08-08,August,Shopping,2.72,Nike Store,0
TXN03235,2024-08-08,August,Shopping,4.29,Best Buy,0
TXN03236,2024-08-08,August,Health,2.5,CVS Pharmacy,0
TXN03237,2024-08-08,August,Health,8.76,Dental Care Plus,0
TXN03238,2024-08-08,August,Health,4.49,Mayo Clinic Portal,0
TXN03239,2024-08-08,August,Utilities,6.46,Xfinity,0
TXN03240,2024-08-09,August,Food,4.87,McDonald's,0
TXN03241,2024-08-09,August,Food,4.97,Chipotle,0
TXN03242,2024-08-09,August,Food,2.73,Panda Express,0
TXN03243,2024-08-09,August,Food,6.21,Trader Joe's,0
TXN03244,2024-08-09,August,Food,3.65,Jersey Mike's,0
TXN03245,2024-08-09,August,Food,5.28,Tim Hortons,0
TXN03246,2024-08-09,August,Food,5.7,Panda Express,0
TXN03247,2024-08-09,August,Food,5.29,Shake Shack,0
TXN03248,2024-08-09,August,Food,5.89,Starbucks,0
TXN03249,2024-08-09,August,Entertainment,3.69,ESPN+,0
TXN03250,2024-08-09,August,Entertainment,4.76,Live Nation,0
TXN03251,2024-08-09,August,Entertainment,4.9,Steam,0
TXN03252,2024-08-09,August,Entertainment,3.42,Steam,0
TXN03253,2024-08-09,August,Shopping,6.64,Lowe's,0
TXN03254,2024-08-09,August,Utilities,12.71,Verizon,0
